Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,SHORT_SMA,MEDIUM_SMA,SIGNAL,BM_RET,BM_EOD_BAL,BM_PNL,RETURNS,EOD_BAL,PNL,BM_EOD_BAL,BM_PNL,BM_EOD_BAL,PNL
1/8/2007,3954.000000,3957.150000,3906.350000,3923.900000,3923.900000,3963.395000,1.000000,-0.013104,2683926.128591,46032.831737,-0.013104,5208040.724541,89324.687368,1017450.604159,17450.604159,1017450.604159,17450.604159
1/9/2007,3911.750000,3960.000000,3885.200000,3908.850000,3908.850000,3968.620000,-1.000000,-0.003835,2673632.010944,0.000000,0.003835,5228016.007526,0.000000,996164.530187,0.000000,1003835.469813,0.000000
1/10/2007,3880.000000,3880.000000,3831.600000,3839.650000,3839.650000,3958.690000,-1.000000,-0.017703,2626299.589603,0.000000,0.017703,5320569.752930,0.000000,978529.014501,0.000000,1021606.787339,0.000000
1/11/2007,3817.700000,3969.000000,3813.000000,3953.100000,3953.100000,3955.900000,-1.000000,0.029547,2703898.768810,0.000000,-0.029547,5163363.070428,0.000000,1007441.575983,0.000000,991421.408457,0.000000
1/12/2007,3979.000000,4065.000000,3976.000000,4058.700000,4058.700000,3964.635000,-1.000000,0.026713,2776128.590971,92202.462380,-0.026713,5025433.055948,-182607.668593,1034353.576799,34353.576799,964937.357780,-35062.642220
1/15/2007,4076.000000,4099.800000,4072.000000,4082.650000,4082.650000,3976.100000,1.000000,0.005901,2792510.259918,0.000000,0.005901,5055087.655128,0.000000,1005900.904230,0.000000,1005900.904230,0.000000
1/16/2007,4101.000000,4101.000000,4066.500000,4079.800000,4079.800000,3982.950000,1.000000,-0.000698,2790560.875513,0.000000,-0.000698,5051558.819735,0.000000,1005198.708946,0.000000,1005198.708946,0.000000
1/17/2007,4088.000000,4095.000000,4069.300000,4074.450000,4074.450000,3988.340000,1.000000,-0.001311,2786901.504788,0.000000,-0.001311,5044934.514699,0.000000,1003880.552886,0.000000,1003880.552886,0.000000
1/18/2007,4079.900000,4148.000000,4076.250000,4110.400000,4110.400000,4000.750000,1.000000,0.008823,2811491.108071,0.000000,0.008823,5089447.368165,0.000000,1012738.068840,0.000000,1012738.068840,0.000000
1/19/2007,4129.900000,4141.300000,4060.350000,4091.400000,4091.400000,4012.290000,1.000000,-0.004622,2798495.212038,0.000000,-0.004622,5065921.798878,0.000000,1008056.766945,0.000000,1008056.766945,0.000000
1/22/2007,4101.000000,4123.200000,4072.050000,4108.350000,4108.350000,4030.735000,1.000000,0.004143,2810088.919289,0.000000,0.004143,5086909.083058,0.000000,1012232.981004,0.000000,1012232.981004,0.000000
1/23/2007,4091.100000,4105.000000,4066.600000,4073.150000,4073.150000,4047.165000,1.000000,-0.008568,2786012.311902,0.000000,-0.008568,5043324.870485,0.000000,1003560.253283,0.000000,1003560.253283,0.000000
1/24/2007,4075.000000,4104.000000,4068.550000,4096.000000,4096.000000,4072.800000,1.000000,0.005610,2801641.586867,0.000000,0.005610,5071617.463021,0.000000,1009190.134772,0.000000,1009190.134772,0.000000
1/25/2007,4110.000000,4151.700000,4090.400000,4147.700000,4147.700000,4092.260000,1.000000,0.012622,2837004.103967,0.000000,0.012622,5135631.775238,0.000000,1021928.203612,0.000000,1021928.203612,0.000000
1/29/2007,4135.000000,4145.000000,4101.100000,4108.800000,4108.800000,4097.270000,1.000000,-0.009379,2810396.716826,0.000000,-0.009379,5087466.267593,0.000000,1012343.853943,0.000000,1012343.853943,0.000000
1/31/2007,4100.000000,4127.900000,4051.650000,4063.350000,4063.350000,4095.340000,1.000000,-0.011062,2779309.165527,3180.574555,-0.011062,5031190.629484,5757.573536,1001145.687043,1145.687043,1001145.687043,1145.687043
2/1/2007,4075.000000,4142.000000,4071.100000,4138.350000,4138.350000,4101.195000,-1.000000,0.018458,2830608.755130,51299.589603,-0.018458,4938326.540196,-92864.089289,1018457.676548,18457.676548,981542.323452,-18457.676548
2/2/2007,4154.000000,4193.500000,4154.000000,4174.200000,4174.200000,4111.170000,1.000000,0.008663,2855129.958960,0.000000,0.008663,4981106.635274,0.000000,1008662.872884,0.000000,1008662.872884,0.000000
2/5/2007,4170.000000,4209.900000,4166.100000,4205.200000,4205.200000,4120.650000,1.000000,0.007427,2876333.789330,0.000000,0.007427,5018099.186108,0.000000,1016153.781096,0.000000,1016153.781096,0.000000
2/6/2007,4210.000000,4216.950000,4181.550000,4191.000000,4191.000000,4130.610000,1.000000,-0.003377,2866621.067031,0.000000,-0.003377,5001154.211210,0.000000,1012722.461851,0.000000,1012722.461851,0.000000
2/7/2007,4177.100000,4224.000000,4177.100000,4219.100000,4219.100000,4141.685000,1.000000,0.006705,2885841.313269,0.000000,0.006705,5034686.168579,0.000000,1019512.607682,0.000000,1019512.607682,0.000000
2/8/2007,4239.950000,4239.950000,4185.000000,4215.800000,4215.800000,4155.950000,1.000000,-0.000782,2883584.131327,0.000000,-0.000782,5030748.251877,0.000000,1018715.188421,0.000000,1018715.188421,0.000000
2/9/2007,4212.000000,4228.800000,4168.100000,4177.200000,4177.200000,4164.070000,1.000000,-0.009156,2857181.942544,0.000000,-0.009156,4984686.559548,0.000000,1009387.799485,0.000000,1009387.799485,0.000000
2/12/2007,4160.000000,4167.000000,4035.600000,4053.600000,4053.600000,4154.660000,1.000000,-0.029589,2772640.218878,-57968.536252,-0.029589,4837193.679446,-101132.860749,979520.823517,-20479.176483,979520.823517,-20479.176483
2/13/2007,4040.000000,4141.000000,3992.150000,4040.300000,4040.300000,4147.810000,-1.000000,-0.003281,2763543.091655,0.000000,0.003281,4853064.677063,0.000000,996718.965858,0.000000,1003281.034142,0.000000
2/14/2007,4015.550000,4074.000000,3974.300000,4058.200000,4058.200000,4147.295000,-1.000000,0.004430,2775786.593707,0.000000,-0.004430,4831563.833630,0.000000,1001134.793764,0.000000,998836.133885,0.000000
2/15/2007,4090.000000,4168.700000,4090.000000,4160.000000,4160.000000,4149.460000,-1.000000,0.025085,2845417.236662,72777.017784,-0.025085,4710363.991764,-126829.687683,1026248.273140,26248.273140,973780.316422,-26219.683578
2/19/2007,4165.150000,4183.400000,4160.100000,4176.450000,4176.450000,4149.685000,1.000000,0.003954,2856668.946648,0.000000,0.003954,4728990.310914,0.000000,1003954.326923,0.000000,1003954.326923,0.000000
2/20/2007,4179.000000,4179.000000,4110.000000,4118.600000,4118.600000,4141.025000,1.000000,-0.013851,2817099.863201,-28317.373461,-0.013851,4663486.811653,-46877.180110,990048.076923,-9951.923077,990048.076923,-9951.923077
2/21/2007,4115.000000,4152.800000,4096.000000,4108.850000,4108.850000,4132.810000,-1.000000,-0.002367,2810430.916553,0.000000,0.002367,4674526.727259,0.000000,997632.690720,0.000000,1002367.309280,0.000000
2/22/2007,4100.000000,4132.950000,4037.150000,4040.000000,4040.000000,4114.900000,-1.000000,-0.016757,2763337.893297,0.000000,0.016757,4752855.496908,0.000000,980915.845190,0.000000,1019163.490509,0.000000
2/23/2007,4059.000000,4068.800000,3915.000000,3933.750000,3933.750000,4086.695000,-1.000000,-0.026300,2690663.474692,0.000000,0.026300,4877853.243578,0.000000,955118.244064,0.000000,1045966.985773,0.000000
2/26/2007,3920.000000,3970.000000,3851.000000,3953.950000,3953.950000,4064.370000,-1.000000,0.005135,2704480.164159,0.000000,-0.005135,4852805.226922,0.000000,960022.823289,0.000000,1040595.893784,0.000000
2/27/2007,3949.000000,3951.000000,3863.550000,3886.650000,3886.650000,4047.675000,-1.000000,-0.017021,2658447.332421,0.000000,0.017021,4935404.600149,0.000000,943682.319235,0.000000,1058307.828343,0.000000
2/28/2007,3800.000000,3828.800000,3700.050000,3726.000000,3726.000000,4016.245000,-1.000000,-0.041334,2548563.611491,0.000000,0.041334,5139403.609325,0.000000,904676.346331,0.000000,1102051.708709,0.000000
3/1/2007,3700.000000,3804.000000,3690.000000,3791.550000,3791.550000,3989.580000,-1.000000,0.017593,2593399.452804,0.000000,-0.017593,5048988.175457,0.000000,920591.948720,0.000000,1082663.761982,0.000000
3/2/2007,3774.850000,3819.300000,3670.000000,3690.300000,3690.300000,3942.610000,-1.000000,-0.026704,2524145.006840,0.000000,0.026704,5183816.953336,0.000000,896008.352353,0.000000,1111575.343235,0.000000
3/5/2007,3600.000000,3628.800000,3515.000000,3548.750000,3548.750000,3879.840000,-1.000000,-0.038357,2427325.581395,0.000000,0.038357,5382654.253757,0.000000,861639.877628,0.000000,1154212.388959,0.000000
3/6/2007,3589.800000,3664.000000,3548.200000,3638.100000,3638.100000,3831.790000,-1.000000,0.025178,2488440.492476,0.000000,-0.025178,5247130.433377,0.000000,883334.142670,0.000000,1125151.768472,0.000000
3/7/2007,3677.000000,3692.700000,3521.100000,3599.450000,3599.450000,3780.850000,-1.000000,-0.010624,2462004.103967,0.000000,0.010624,5302874.253297,0.000000,873949.885884,0.000000,1137105.017655,0.000000
3/8/2007,3645.900000,3770.000000,3616.100000,3754.150000,3754.150000,3752.265000,-1.000000,0.042979,2567818.057456,-249281.805746,-0.042979,5074963.142715,411476.331061,911511.193124,-88488.806876,1088233.621683,88233.621683
3/9/2007,3777.550000,3780.000000,3658.300000,3698.650000,3698.650000,3728.755000,1.000000,-0.014784,2529856.361149,-37961.696306,-0.014784,4999936.717446,-75026.425268,985216.360561,-14783.639439,985216.360561,-14783.639439
3/12/2007,3695.000000,3774.050000,3695.000000,3727.200000,3727.200000,3706.080000,-1.000000,0.007719,2549384.404925,19528.043776,-0.007719,4961342.042826,-38594.674620,1007719.032620,7719.032620,992280.967380,-7719.032620
3/13/2007,3725.550000,3767.000000,3695.300000,3758.850000,3758.850000,3693.300000,1.000000,0.008492,2571032.831737,0.000000,0.008492,5003471.919317,0.000000,1008491.629105,0.000000,1008491.629105,0.000000
3/14/2007,3662.350000,3680.000000,3586.150000,3599.550000,3599.550000,3680.655000,1.000000,-0.042380,2462072.503420,-87311.901505,-0.042380,4791424.863237,-169917.179590,965751.770766,-34248.229234,965751.770766,-34248.229234
3/15/2007,3651.000000,3688.350000,3607.000000,3618.800000,3618.800000,3663.380000,-1.000000,0.005348,2475239.398085,0.000000,-0.005348,4765800.846730,0.000000,1005347.890709,0.000000,994652.109291,0.000000
3/16/2007,3640.000000,3655.000000,3542.000000,3582.300000,3582.300000,3652.580000,-1.000000,-0.010086,2450273.597811,0.000000,0.010086,4813869.745510,0.000000,995207.734300,0.000000,1004684.385734,0.000000
3/19/2007,3611.000000,3673.000000,3597.500000,3667.400000,3667.400000,3664.445000,-1.000000,0.023756,2508481.532148,46409.028728,-0.023756,4699512.959271,-91911.903965,1018849.578420,18849.578420,980817.417242,-19182.582758
3/20/2007,3681.250000,3714.850000,3665.500000,3674.200000,3674.200000,3668.055000,1.000000,0.001854,2513132.694938,0.000000,0.001854,4708226.676925,0.000000,1001854.174620,0.000000,1001854.174620,0.000000
3/21/2007,3695.000000,3765.950000,3666.000000,3757.000000,3757.000000,3683.810000,1.000000,0.022536,2569767.441860,0.000000,0.022536,4814329.003649,0.000000,1024431.477341,0.000000,1024431.477341,0.000000
3/22/2007,3803.000000,3885.000000,3803.000000,3878.950000,3878.950000,3696.290000,1.000000,0.032459,2653180.574555,0.000000,0.032459,4970599.278335,0.000000,1057683.917762,0.000000,1057683.917762,0.000000
3/23/2007,3849.550000,3904.450000,3849.550000,3869.350000,3869.350000,3713.360000,1.000000,-0.002475,2646614.227086,0.000000,-0.002475,4958297.559294,0.000000,1055066.259475,0.000000,1055066.259475,0.000000
3/26/2007,3872.200000,3885.950000,3831.200000,3840.250000,3840.250000,3724.665000,1.000000,-0.007521,2626709.986320,0.000000,-0.007521,4921007.973453,0.000000,1047131.482794,0.000000,1047131.482794,0.000000
3/28/2007,3808.000000,3815.000000,3757.100000,3768.850000,3768.850000,3725.665000,1.000000,-0.018593,2577872.777018,0.000000,-0.018593,4829513.938090,0.000000,1027662.649288,0.000000,1027662.649288,0.000000
3/29/2007,3780.100000,3814.000000,3755.150000,3798.100000,3798.100000,3745.520000,1.000000,0.007761,2597879.616963,0.000000,0.007761,4866995.738291,0.000000,1035638.326880,0.000000,1035638.326880,0.000000
3/30/2007,3809.000000,3815.000000,3780.050000,3799.850000,3799.850000,3763.625000,1.000000,0.000461,2599076.607387,0.000000,0.000461,4869238.239158,0.000000,1036115.504172,0.000000,1036115.504172,0.000000
4/2/2007,3732.050000,3733.150000,3585.300000,3601.850000,3601.850000,3765.580000,1.000000,-0.052107,2463645.690834,-44835.841313,-0.052107,4615515.283948,-83997.675323,982126.302012,-17873.697988,982126.302012,-17873.697988
4/3/2007,3600.000000,3682.900000,3600.000000,3661.500000,3661.500000,3764.990000,-1.000000,0.016561,2504445.964432,0.000000,-0.016561,4539078.040119,0.000000,1016560.933964,0.000000,983439.066036,0.000000
4/4/2007,3679.000000,3726.000000,3679.000000,3706.400000,3706.400000,3768.210000,-1.000000,0.012263,2535157.318741,0.000000,-0.012263,4483416.534178,0.000000,1029026.750142,0.000000,971379.414509,0.000000
4/5/2007,3699.950000,3758.000000,3686.300000,3722.550000,3722.550000,3764.765000,-1.000000,0.004357,2546203.830369,0.000000,-0.004357,4463880.818382,0.000000,1033510.557075,0.000000,967146.795918,0.000000
4/9/2007,3745.000000,3833.000000,3738.000000,3825.550000,3825.550000,3759.425000,-1.000000,0.027669,2616655.266758,153009.575923,-0.027669,4340368.783811,-275146.500138,1062106.972806,62106.972806,940386.612716,-59613.387284
4/10/2007,3825.000000,3837.800000,3796.250000,3827.200000,3827.200000,3755.210000,1.000000,0.000431,2617783.857729,0.000000,0.000431,4342240.830573,0.000000,1000431.310531,0.000000,1000431.310531,0.000000
4/11/2007,3830.000000,3849.800000,3817.100000,3831.300000,3831.300000,3754.315000,1.000000,0.001071,2620588.235294,0.000000,0.001071,4346892.583135,0.000000,1001503.051849,0.000000,1001503.051849,0.000000
4/12/2007,3816.150000,3818.000000,3784.100000,3797.500000,3797.500000,3757.180000,1.000000,-0.008822,2597469.220246,0.000000,-0.008822,4308543.988844,0.000000,992667.720981,0.000000,992667.720981,0.000000
4/13/2007,3822.250000,3903.450000,3795.050000,3896.900000,3896.900000,3767.060000,1.000000,0.026175,2665458.276334,0.000000,0.026175,4421320.624128,0.000000,1018650.912941,0.000000,1018650.912941,0.000000
4/16/2007,3930.000000,4010.000000,3928.000000,4005.150000,4005.150000,3787.590000,1.000000,0.027778,2739500.683995,0.000000,0.027778,4544138.237503,0.000000,1046947.497745,0.000000,1046947.497745,0.000000
4/17/2007,4020.200000,4024.000000,3964.000000,3972.450000,3972.450000,3824.650000,1.000000,-0.008164,2717134.062927,0.000000,-0.008164,4507037.674386,0.000000,1038399.707232,0.000000,1038399.707232,0.000000
4/18/2007,3984.000000,4031.900000,3980.000000,3999.000000,3999.000000,3858.400000,1.000000,0.006684,2735294.117647,0.000000,0.006684,4537160.608660,0.000000,1045339.885768,0.000000,1045339.885768,0.000000
4/19/2007,3940.150000,4001.800000,3926.100000,3977.350000,3977.350000,3885.495000,1.000000,-0.005414,2720485.636115,0.000000,-0.005414,4512597.085985,0.000000,1039680.568807,0.000000,1039680.568807,0.000000
4/20/2007,4014.000000,4088.500000,4014.000000,4077.100000,4077.100000,3920.950000,1.000000,0.025080,2788714.090287,0.000000,0.025080,4625770.822097,0.000000,1065755.250879,0.000000,1065755.250879,0.000000
4/23/2007,4110.000000,4113.900000,4069.100000,4075.500000,4075.500000,3945.945000,1.000000,-0.000392,2787619.699042,0.000000,-0.000392,4623955.504024,0.000000,1065337.010365,0.000000,1065337.010365,0.000000
4/24/2007,4067.000000,4167.700000,4063.000000,4142.550000,4142.550000,3977.480000,1.000000,0.016452,2833481.532148,0.000000,0.016452,4700028.677020,0.000000,1082863.901923,0.000000,1082863.901923,0.000000
4/25/2007,4126.400000,4177.000000,4112.100000,4172.200000,4172.200000,4011.570000,1.000000,0.007157,2853761.969904,0.000000,0.007157,4733668.790060,0.000000,1090614.421456,0.000000,1090614.421456,0.000000
4/26/2007,4206.100000,4218.000000,4141.000000,4177.850000,4177.850000,4049.605000,1.000000,0.001354,2857626.538988,0.000000,0.001354,4740079.132005,0.000000,1092091.333272,0.000000,1092091.333272,0.000000
4/27/2007,4160.000000,4160.000000,4065.100000,4073.800000,4073.800000,4067.295000,1.000000,-0.024905,2786456.908345,0.000000,-0.024905,4622026.728572,0.000000,1064892.629818,0.000000,1064892.629818,0.000000
4/30/2007,4044.250000,4102.950000,4025.000000,4090.250000,4090.250000,4075.805000,1.000000,0.004038,2797708.618331,0.000000,0.004038,4640690.467510,0.000000,1069192.665107,0.000000,1069192.665107,0.000000
5/3/2007,4124.900000,4174.000000,4102.350000,4161.350000,4161.350000,4094.695000,1.000000,0.017383,2846340.629275,0.000000,0.017383,4721358.664378,0.000000,1087778.227967,0.000000,1087778.227967,0.000000
5/4/2007,4180.000000,4187.000000,4108.100000,4117.650000,4117.650000,4106.560000,1.000000,-0.010501,2816450.068399,0.000000,-0.010501,4671777.789509,0.000000,1076355.033917,0.000000,1076355.033917,0.000000
5/7/2007,4142.000000,4159.000000,4092.200000,4105.800000,4105.800000,4119.405000,1.000000,-0.002878,2808344.733242,191689.466484,-0.002878,4658333.090031,317964.306221,1073257.440107,73257.440107,1073257.440107,73257.440107
5/8/2007,4090.000000,4142.800000,4053.550000,4066.300000,4066.300000,4118.325000,-1.000000,-0.009621,2781326.949384,0.000000,0.009621,4703148.754958,0.000000,990379.463198,0.000000,1009620.536802,0.000000
5/9/2007,4065.000000,4102.500000,4031.000000,4093.350000,4093.350000,4120.110000,-1.000000,0.006652,2799829.001368,0.000000,-0.006652,4671862.284746,0.000000,996967.704223,0.000000,1002904.299554,0.000000
5/10/2007,4107.750000,4134.850000,4040.000000,4052.300000,4052.300000,4111.085000,-1.000000,-0.010028,2771751.025992,0.000000,0.010028,4718713.872514,0.000000,986969.652686,0.000000,1012961.886004,0.000000
5/11/2007,3990.000000,4094.000000,3990.000000,4079.050000,4079.050000,4101.770000,-1.000000,0.006601,2790047.879617,0.000000,-0.006601,4687564.748291,0.000000,993484.826343,0.000000,1006275.132691,0.000000
5/14/2007,4121.250000,4159.600000,4121.250000,4140.750000,4140.750000,4098.060000,-1.000000,0.015126,2832250.341997,23905.608755,-0.015126,4616660.310991,-41672.779041,1008512.348385,8512.348385,991054.143567,-8945.856433
5/15/2007,4135.000000,4146.400000,4101.100000,4130.500000,4130.500000,4103.730000,1.000000,-0.002475,2825239.398085,0.000000,-0.002475,4605232.244049,0.000000,997524.603031,0.000000,997524.603031,0.000000
5/16/2007,4130.050000,4198.000000,4117.600000,4189.050000,4189.050000,4113.610000,1.000000,0.014175,2865287.277702,0.000000,0.014175,4670511.592285,0.000000,1011664.553523,0.000000,1011664.553523,0.000000
5/17/2007,4209.900000,4244.850000,4209.900000,4233.100000,4233.100000,4120.785000,1.000000,0.010516,2895417.236662,0.000000,0.010516,4719624.406799,0.000000,1022302.722937,0.000000,1022302.722937,0.000000
5/18/2007,4206.200000,4237.000000,4196.100000,4223.500000,4223.500000,4131.370000,1.000000,-0.002268,2888850.889193,0.000000,-0.002268,4708921.046542,0.000000,1019984.302361,0.000000,1019984.302361,0.000000
5/21/2007,4257.200000,4272.950000,4238.100000,4262.600000,4262.600000,4147.050000,1.000000,0.009258,2915595.075239,0.000000,0.009258,4752514.940923,0.000000,1029427.036165,0.000000,1029427.036165,0.000000
5/22/2007,4259.700000,4284.000000,4244.000000,4277.450000,4277.450000,4168.165000,1.000000,0.003484,2925752.393981,0.000000,0.003484,4769071.701322,0.000000,1033013.342993,0.000000,1033013.342993,0.000000
5/23/2007,4274.100000,4282.400000,4228.250000,4239.450000,4239.450000,4182.775000,1.000000,-0.008884,2899760.601915,0.000000,-0.008884,4726704.233636,0.000000,1023836.261547,0.000000,1023836.261547,0.000000
5/24/2007,4230.000000,4247.050000,4185.050000,4204.000000,4204.000000,4197.945000,1.000000,-0.008362,2875512.995896,0.000000,-0.008362,4687179.846019,0.000000,1015275.010566,0.000000,1015275.010566,0.000000
5/25/2007,4150.000000,4271.800000,4150.000000,4260.650000,4260.650000,4216.105000,1.000000,0.013475,2914261.285910,0.000000,0.013475,4750340.820871,0.000000,1028956.106985,0.000000,1028956.106985,0.000000
5/28/2007,4291.200000,4296.000000,4255.000000,4260.900000,4260.900000,4228.120000,1.000000,0.000059,2914432.284542,0.000000,0.000059,4750619.554211,0.000000,1029016.482521,0.000000,1029016.482521,0.000000
5/29/2007,4260.000000,4302.000000,4246.200000,4294.550000,4294.550000,4244.525000,1.000000,0.007897,2937448.700410,0.000000,0.007897,4788137.061780,0.000000,1037143.029644,0.000000,1037143.029644,0.000000
5/30/2007,4269.000000,4295.000000,4235.000000,4242.800000,4242.800000,4249.900000,1.000000,-0.012050,2902051.983584,69801.641587,-0.012050,4730439.260393,113778.949402,1024645.293727,24645.293727,1024645.293727,24645.293727
5/31/2007,4275.000000,4298.800000,4263.250000,4295.800000,4295.800000,4256.170000,-1.000000,0.012492,2938303.693570,36251.709986,-0.012492,4671347.792305,-59091.468087,1012491.750731,12491.750731,987508.249269,-12491.750731
6/1/2007,4305.000000,4314.000000,4276.500000,4284.800000,4284.800000,4262.300000,1.000000,-0.002561,2930779.753762,0.000000,-0.002561,4659386.149372,0.000000,997439.359374,0.000000,997439.359374,0.000000
6/4/2007,4297.850000,4310.000000,4236.000000,4246.750000,4246.750000,4260.715000,1.000000,-0.008880,2904753.761970,-33549.931601,-0.008880,4618009.739041,-53338.053264,988581.870664,-11418.129336,988581.870664,-11418.129336
6/5/2007,4245.000000,4298.050000,4227.000000,4286.150000,4286.150000,4261.585000,-1.000000,0.009278,2931703.146375,26949.384405,-0.009278,4575165.308896,-42844.430145,1009277.682934,9277.682934,990722.317066,-9277.682934
6/6/2007,4280.000000,4286.900000,4168.850000,4178.350000,4178.350000,4255.475000,1.000000,-0.025151,2857968.536252,-73734.610123,-0.025151,4460096.349504,-115068.959392,974849.223662,-25150.776338,974849.223662,-25150.776338
6/7/2007,4156.000000,4213.900000,4140.100000,4160.900000,4160.900000,4251.165000,-1.000000,-0.004176,2846032.831737,0.000000,0.004176,4478723.003877,0.000000,995823.710316,0.000000,1004176.289684,0.000000
6/8/2007,4125.400000,4174.950000,4107.250000,4122.100000,4122.100000,4237.310000,-1.000000,-0.009325,2819493.844049,0.000000,0.009325,4520486.673408,0.000000,986537.748154,0.000000,1013540.138861,0.000000
6/11/2007,4136.000000,4181.650000,4087.100000,4126.600000,4126.600000,4223.880000,-1.000000,0.001092,2822571.819425,0.000000,-0.001092,4515551.764009,0.000000,987614.728302,0.000000,1012433.680836,0.000000
6/12/2007,4125.000000,4155.000000,4083.100000,4146.750000,4146.750000,4209.100000,-1.000000,0.004883,2836354.309166,0.000000,-0.004883,4493502.530247,0.000000,992437.206074,0.000000,1007490.013247,0.000000
6/13/2007,4130.000000,4142.000000,4081.150000,4088.600000,4088.600000,4193.680000,-1.000000,-0.014023,2796580.027360,0.000000,0.014023,4556515.051410,0.000000,978520.229277,0.000000,1021618.076012,0.000000
6/14/2007,4119.700000,4166.850000,4115.000000,4156.700000,4156.700000,4179.770000,-1.000000,0.016656,2843160.054720,0.000000,-0.016656,4480621.426453,0.000000,994818.528845,0.000000,1004601.935775,0.000000
6/15/2007,4175.000000,4192.000000,4124.050000,4144.200000,4144.200000,4165.710000,-1.000000,-0.003007,2834610.123119,0.000000,0.003007,4494095.520766,0.000000,991826.917324,0.000000,1007622.967891,0.000000
6/18/2007,4165.000000,4179.400000,4118.800000,4128.400000,4128.400000,4153.875000,-1.000000,-0.003813,2823803.009576,0.000000,0.003813,4511229.517491,0.000000,988045.520361,0.000000,1011464.588202,0.000000
6/19/2007,4130.000000,4224.900000,4111.600000,4214.850000,4214.850000,4146.745000,-1.000000,0.020940,2882934.336525,24965.800274,-0.020940,4416762.946474,-43333.403030,1008735.505642,8735.505642,990284.200243,-9715.799757
6/20/2007,4228.850000,4252.000000,4216.150000,4240.000000,4240.000000,4152.910000,1.000000,0.005967,2900136.798906,0.000000,0.005967,4443117.760548,0.000000,1005966.997639,0.000000,1005966.997639,0.000000
6/21/2007,4250.000000,4264.000000,4219.250000,4253.850000,4253.850000,4162.205000,1.000000,0.003267,2909610.123119,0.000000,0.003267,4457631.246629,0.000000,1009252.998327,0.000000,1009252.998327,0.000000
6/22/2007,4245.000000,4267.000000,4226.300000,4240.750000,4240.750000,4174.070000,1.000000,-0.003080,2900649.794802,0.000000,-0.003080,4443903.689398,0.000000,1006144.939915,0.000000,1006144.939915,0.000000
6/25/2007,4231.450000,4249.900000,4216.150000,4240.900000,4240.900000,4185.500000,1.000000,0.000035,2900752.393981,0.000000,0.000035,4444060.875167,0.000000,1006180.528370,0.000000,1006180.528370,0.000000
6/26/2007,4230.000000,4281.000000,4230.000000,4271.500000,4271.500000,4197.975000,1.000000,0.007215,2921682.626539,0.000000,0.007215,4476126.772213,0.000000,1013440.573211,0.000000,1013440.573211,0.000000
6/27/2007,4258.000000,4274.950000,4220.100000,4255.500000,4255.500000,4214.665000,1.000000,-0.003746,2910738.714090,0.000000,-0.003746,4459360.290098,0.000000,1009644.471333,0.000000,1009644.471333,0.000000
6/28/2007,4267.000000,4288.500000,4258.200000,4282.000000,4282.000000,4227.195000,1.000000,0.006227,2928864.569083,0.000000,0.006227,4487129.776101,0.000000,1015931.765069,0.000000,1015931.765069,0.000000
6/29/2007,4260.000000,4300.000000,4259.850000,4293.400000,4293.400000,4242.115000,1.000000,0.002662,2936662.106703,0.000000,0.002662,4499075.894608,0.000000,1018636.487657,0.000000,1018636.487657,0.000000
7/2/2007,4297.000000,4324.900000,4293.050000,4299.950000,4299.950000,4259.270000,1.000000,0.001526,2941142.270862,0.000000,0.001526,4505939.673224,0.000000,1020190.516863,0.000000,1020190.516863,0.000000
7/3/2007,4322.000000,4360.950000,4322.000000,4355.450000,4355.450000,4273.330000,1.000000,0.012907,2979103.967168,0.000000,0.012907,4564098.408062,0.000000,1033358.245252,0.000000,1033358.245252,0.000000
7/4/2007,4361.000000,4364.000000,4333.700000,4355.250000,4355.250000,4284.855000,1.000000,-0.000046,2978967.168263,0.000000,-0.000046,4563888.827035,0.000000,1033310.793978,0.000000,1033310.793978,0.000000
7/5/2007,4365.000000,4367.650000,4307.100000,4354.500000,4354.500000,4294.920000,1.000000,-0.000172,2978454.172367,0.000000,-0.000172,4563102.898186,0.000000,1033132.851703,0.000000,1033132.851703,0.000000
7/6/2007,4339.000000,4378.000000,4333.350000,4370.250000,4370.250000,4307.870000,1.000000,0.003617,2989227.086183,0.000000,0.003617,4579607.404018,0.000000,1036869.639489,0.000000,1036869.639489,0.000000
7/9/2007,4390.000000,4409.900000,4380.000000,4405.000000,4405.000000,4324.280000,1.000000,0.007951,3012995.896033,0.000000,0.007951,4616022.107362,0.000000,1045114.298255,0.000000,1045114.298255,0.000000
7/10/2007,4405.000000,4409.150000,4381.100000,4392.900000,4392.900000,4336.420000,1.000000,-0.002747,3004719.562244,0.000000,-0.002747,4603342.455263,0.000000,1042243.496210,0.000000,1042243.496210,0.000000
7/11/2007,4360.000000,4396.050000,4360.000000,4382.200000,4382.200000,4349.090000,1.000000,-0.002436,2997400.820793,0.000000,-0.002436,4592129.870348,0.000000,1039704.853079,0.000000,1039704.853079,0.000000
7/12/2007,4398.600000,4447.850000,4396.000000,4444.150000,4444.150000,4365.305000,1.000000,0.014137,3039774.281806,0.000000,0.014137,4657047.593288,0.000000,1054402.885037,0.000000,1054402.885037,0.000000
7/13/2007,4486.350000,4497.000000,4474.050000,4483.200000,4483.200000,4384.285000,1.000000,0.008787,3066484.268126,0.000000,0.008787,4697968.288701,0.000000,1063667.746183,0.000000,1063667.746183,0.000000
